,file,ori,pre
2862,401586361_.wav,0,0
2863,401813595_.wav,0,1
2864,401171055_.wav,1,1
2865,401118309_.wav,1,1
2866,401910460_.wav,1,1
2867,401485199_.wav,1,1
2868,401306615_.wav,1,1
2869,401192363_.wav,1,1
2870,401146501_.wav,1,1
2871,401499390_.wav,0,1
2872,401882834_.wav,1,1
2873,401659142_.wav,1,1
2874,401511263_.wav,0,1
2875,401326309_.wav,1,1
2876,401284680_.wav,1,0
2877,401915370_.wav,0,1
2878,401451748_.wav,0,0
2879,401160265_.wav,1,1
2880,401153681_.wav,1,1
2881,401433401_.wav,1,1
2882,401701110_.wav,1,1
2883,401684726_.wav,0,0
2884,401586683_.wav,0,0
2885,401230337_.wav,0,1
2886,401537219_.wav,1,1
2887,401465265_.wav,0,0
2888,401579703_.wav,0,0
2889,401117413_.wav,0,0
2890,401123675_.wav,0,0
2891,401144271_.wav,1,1
2892,401329084_.wav,0,0
2893,401269885_.wav,1,1
2894,401727365_.wav,0,1
2895,401505999_.wav,0,1
2896,401712131_.wav,1,1
2897,401328144_.wav,0,0
2898,401265790_.wav,1,1
2899,401955284_.wav,1,1
2900,401184460_.wav,1,1
2901,401177387_.wav,0,0
2902,401127151_.wav,0,0
2903,401306934_.wav,1,0
2904,401618280_.wav,0,0
2905,401689719_.wav,0,0
2906,401184687_.wav,1,1
2907,401465045_.wav,1,1
2908,401648861_.wav,0,1
2909,401415957_.wav,0,1
2910,401491523_.wav,0,0
2911,401688381_.wav,0,0
2912,401653063_.wav,0,1
2913,401301263_.wav,1,1
2914,401245645_.wav,1,1
2915,401659723_.wav,0,1
2916,401187530_.wav,0,1
2917,401826365_.wav,1,1
2918,401374936_.wav,0,1
2919,401805600_.wav,0,0
2920,401538982_.wav,0,0
2921,401632096_.wav,1,1
2922,401762129_.wav,1,0
2923,401711599_.wav,0,1
2924,401737160_.wav,1,1
2925,401590456_.wav,1,1
2926,401191194_.wav,1,1
2927,401190252_.wav,0,1
2928,401481745_.wav,1,1
2929,401334368_.wav,0,0
2930,401935872_.wav,0,1
2931,401973170_.wav,0,1
2932,401311751_.wav,1,1
2933,401173139_.wav,1,1
2934,401764284_.wav,0,0
2935,401242704_.wav,0,0
2936,401169866_.wav,1,1
2937,401481988_.wav,1,1
2938,401728453_.wav,0,1
2939,401363116_.wav,0,0
2940,401616601_.wav,0,0
2941,401282404_.wav,0,1
2942,401211515_.wav,0,0
2943,401407191_.wav,1,1
2944,401745850_.wav,0,0
2945,401420365_.wav,1,1
2946,401180278_.wav,1,1
2947,401184934_.wav,0,1
2948,401291064_.wav,0,0
2949,401460081_.wav,1,1
2950,401309961_.wav,1,1
2951,401232303_.wav,1,1
2952,401324312_.wav,0,0
2953,401549777_.wav,1,0
2954,401450732_.wav,0,0
2955,401609173_.wav,0,1
2956,401919352_.wav,0,0
2957,401140919_.wav,0,0
2958,401721629_.wav,0,1
2959,401285763_.wav,1,1
2960,401790075_.wav,1,1
2961,401254569_.wav,0,0
2962,401771071_.wav,0,1
2963,401197209_.wav,0,1
2964,401703299_.wav,1,1
2965,401154530_.wav,1,1
2966,401618902_.wav,0,0
2967,401681570_.wav,1,1
2968,401785978_.wav,1,1
2969,401509522_.wav,0,0
2970,401587375_.wav,1,1
2971,401660266_.wav,0,0
2972,401178099_.wav,0,0
2973,401703456_.wav,1,1
2974,401887820_.wav,0,1
2975,401932758_.wav,0,0
2976,401279269_.wav,0,0
2977,401694173_.wav,1,1
2978,401196595_.wav,0,0
2979,401480841_.wav,1,1
2980,401833263_.wav,0,1
2981,401902156_.wav,0,0
2982,401082057_.wav,0,0
2983,401157718_.wav,1,1
2984,401361469_.wav,1,1
2985,401116331_.wav,0,1
2986,401554669_.wav,1,0
2987,401545364_.wav,1,1
2988,401201049_.wav,1,1
2989,401699401_.wav,1,1
2990,401842000_.wav,1,1
2991,401691405_.wav,0,1
2992,401227046_.wav,0,0
2993,401189810_.wav,1,1
2994,401757857_.wav,0,1
2995,401115395_.wav,0,1
2996,401569430_.wav,1,1
2997,401142735_.wav,0,0
2998,401355568_.wav,0,1
2999,401833121_.wav,1,1
3000,401860630_.wav,1,1
3001,401635011_.wav,0,0
3002,401609679_.wav,0,0
3003,401542109_.wav,0,1
3004,401705415_.wav,1,1
3005,401493228_.wav,1,1
3006,401439549_.wav,1,1
3007,401671209_.wav,1,1
3008,401495542_.wav,0,0
3009,401655551_.wav,0,0
3010,401703745_.wav,1,1
3011,401143459_.wav,0,1
3012,401245216_.wav,1,1
3013,401554585_.wav,0,0
3014,401311148_.wav,1,1
3015,401518142_.wav,0,0
3016,401837634_.wav,0,1
3017,401516170_.wav,0,0
3018,401915900_.wav,1,1
3019,401463649_.wav,0,0
3020,401682526_.wav,1,1
3021,401161741_.wav,0,0
3022,401287946_.wav,1,1
3023,401685578_.wav,0,0
3024,401597127_.wav,0,0
3025,401739641_.wav,1,1
3026,401271992_.wav,1,1
3027,401474732_.wav,0,0
3028,401820722_.wav,1,1
3029,401221034_.wav,1,1
3030,401748045_.wav,1,1
3031,401767497_.wav,0,1
3032,401195188_.wav,1,1
3033,401139542_.wav,0,1
3034,401150047_.wav,1,1
3035,401307204_.wav,0,0
3036,401862879_.wav,1,1
3037,401564460_.wav,0,0
3038,401646589_.wav,0,0
3039,401138301_.wav,1,1
3040,401522686_.wav,1,1
3041,401123745_.wav,1,1
3042,401126347_.wav,1,1
3043,401262127_.wav,0,0
3044,401185564_.wav,0,0
3045,401200738_.wav,1,1
3046,401643138_.wav,0,1
3047,401168162_.wav,0,0
3048,401263206_.wav,1,1
3049,401881694_.wav,1,1
3050,401633817_.wav,0,1
3051,401388345_.wav,1,1
3052,401466302_.wav,1,1
3053,401509090_.wav,0,1
3054,401754300_.wav,1,1
3055,401845748_.wav,1,1
3056,401632427_.wav,0,0
3057,401142546_.wav,0,0
3058,401743806_.wav,1,1
3059,401751695_.wav,0,0
3060,401269122_.wav,1,0
3061,401646553_.wav,1,1
3062,401868552_.wav,1,1
3063,401751716_.wav,1,1
3064,401689759_.wav,0,1
3065,401907585_.wav,1,1
3066,401241941_.wav,0,1
3067,401248074_.wav,0,0
3068,401304973_.wav,1,1
3069,401637378_.wav,0,0
3070,401217052_.wav,0,1
3071,401242831_.wav,0,0
3072,401954242_.wav,0,1
3073,401095045_.wav,1,0
3074,401245714_.wav,0,0
3075,401949246_.wav,0,0
3076,401514106_.wav,0,0
3077,401462643_.wav,1,1
3078,401723437_.wav,0,1
3079,401359994_.wav,1,1
3080,401573987_.wav,0,0
3081,401630083_.wav,0,1
3082,401093077_.wav,0,1
3083,401452288_.wav,0,1
3084,401467222_.wav,1,1
3085,401264146_.wav,0,0
3086,401267434_.wav,1,1
3087,401958792_.wav,1,1
3088,401213009_.wav,0,1
3089,401672290_.wav,0,1
3090,401461187_.wav,0,0
3091,401507477_.wav,0,0
3092,401202819_.wav,0,1
3093,401810084_.wav,1,1
3094,401112619_.wav,1,1
3095,401114373_.wav,0,0
3096,401281608_.wav,0,0
3097,401532996_.wav,0,0
3098,401293003_.wav,1,1
3099,401794495_.wav,1,1
3100,401585713_.wav,0,0
3101,401711035_.wav,0,0
3102,401259311_.wav,1,1
3103,401557682_.wav,1,1
3104,401870481_.wav,1,1
3105,401641454_.wav,0,0
3106,401636730_.wav,1,1
3107,401302445_.wav,1,1
3108,401916170_.wav,1,1
3109,401434095_.wav,1,1
3110,401138693_.wav,0,0
3111,401122995_.wav,0,0
3112,401115657_.wav,0,0
3113,401691441_.wav,1,1
3114,401879982_.wav,1,1
3115,401504222_.wav,0,0
3116,401724443_.wav,1,1
3117,401175152_.wav,0,1
3118,401158734_.wav,1,1
3119,401765023_.wav,1,1
3120,401759960_.wav,0,0
3121,401412043_.wav,0,0
3122,401776850_.wav,1,1
3123,401198430_.wav,0,0
3124,401251734_.wav,1,1
3125,401829931_.wav,0,0
3126,401395639_.wav,0,0
3127,401159555_.wav,0,0
3128,401142850_.wav,0,0
3129,401719310_.wav,0,0
3130,401184075_.wav,0,1
3131,401498863_.wav,0,0
3132,401704112_.wav,1,1
3133,401672284_.wav,1,1
3134,401201129_.wav,1,1
3135,401815394_.wav,0,1
3136,401130652_.wav,0,1
3137,401832595_.wav,1,1
3138,401279242_.wav,0,0
3139,401706913_.wav,1,1
3140,401159050_.wav,1,1
3141,401353644_.wav,1,1
3142,401699483_.wav,1,1
3143,401619285_.wav,0,0
3144,401196625_.wav,0,0
3145,401691189_.wav,1,1
3146,401889721_.wav,1,1
3147,401495771_.wav,0,0
3148,401886026_.wav,1,1
3149,401162464_.wav,1,1
3150,401770670_.wav,0,0
3151,401843468_.wav,0,0
3152,401467780_.wav,1,1
3153,401798352_.wav,1,1
3154,401154609_.wav,0,0
3155,401776012_.wav,1,1
3156,401397438_.wav,1,1
3157,401232688_.wav,1,1
3158,401465043_.wav,0,1
3159,401217488_.wav,1,1
3160,401284812_.wav,1,1
3161,401300842_.wav,1,1
3162,401684839_.wav,1,1
3163,401423454_.wav,0,1
3164,401135732_.wav,1,1
3165,401507077_.wav,0,1
3166,401814278_.wav,1,1
3167,401140723_.wav,1,1
3168,401739932_.wav,1,1
3169,401288237_.wav,1,0
3170,401259956_.wav,1,1
3171,401285975_.wav,1,0
3172,401837179_.wav,0,0
3173,401079019_.wav,1,1
3174,401287325_.wav,0,0
3175,401077627_.wav,1,1
3176,401187512_.wav,0,0
3177,401632846_.wav,1,0
3178,401452182_.wav,0,1
3179,401088377_.wav,1,1
3180,401313583_.wav,1,1
3181,401477269_.wav,0,0
3182,401397093_.wav,0,1
3183,401827437_.wav,0,1
3184,401254062_.wav,0,1
3185,401566275_.wav,0,1
3186,401686460_.wav,1,1
3187,401806386_.wav,0,0
3188,401737647_.wav,1,1
3189,401215091_.wav,1,0
3190,401617388_.wav,1,1
3191,401312364_.wav,1,1
3192,401173171_.wav,0,0
3193,401275855_.wav,1,1
3194,401405591_.wav,0,1
3195,401646339_.wav,1,0
3196,401897198_.wav,1,1
3197,401190184_.wav,0,0
3198,401461785_.wav,0,0
3199,401246103_.wav,0,1
3200,401180168_.wav,0,1
3201,401216136_.wav,1,1
3202,401183156_.wav,0,0
3203,401113339_.wav,1,1
3204,401718248_.wav,0,0
3205,401271656_.wav,0,1
3206,401764423_.wav,1,0
3207,401703361_.wav,0,1
3208,401189730_.wav,0,0
3209,401274854_.wav,0,1
3210,401077411_.wav,0,0
3211,401535861_.wav,1,1
3212,401167424_.wav,0,0
3213,401853778_.wav,0,1
3214,401232905_.wav,0,0
3215,401173951_.wav,1,1
3216,401714466_.wav,0,0
3217,401435651_.wav,1,1
3218,401331164_.wav,0,0
3219,401275237_.wav,1,0
3220,401703499_.wav,0,0
3221,401415993_.wav,0,0
3222,401272316_.wav,1,1
3223,401237215_.wav,0,1
3224,401205893_.wav,0,0
3225,401113521_.wav,1,1
3226,401609568_.wav,1,1
3227,401148176_.wav,0,0
3228,401229684_.wav,1,1
3229,401833747_.wav,1,1
3230,401471246_.wav,1,1
3231,401481732_.wav,1,1
3232,401451269_.wav,1,0
3233,401322352_.wav,1,1
3234,401210062_.wav,0,1
3235,401721020_.wav,0,1
3236,401705668_.wav,1,1
3237,401456048_.wav,0,0
3238,401159592_.wav,0,1
3239,401598795_.wav,1,1
3240,401742423_.wav,1,1
3241,401704650_.wav,0,0
3242,401196212_.wav,1,1
3243,401399599_.wav,0,0
3244,401452949_.wav,0,1
3245,401660189_.wav,0,0
3246,401767345_.wav,0,0
3247,401187950_.wav,0,0
3248,401091563_.wav,1,1
3249,401633321_.wav,1,1
3250,401423927_.wav,1,1
3251,401700672_.wav,1,1
3252,401580728_.wav,0,0
3253,401641060_.wav,0,1
3254,401176456_.wav,0,0
3255,401375829_.wav,0,1
3256,401640008_.wav,1,1
3257,401778749_.wav,0,0
3258,401481733_.wav,0,0
3259,401351486_.wav,0,0
3260,401767041_.wav,1,1
3261,401743689_.wav,0,0
3262,401896517_.wav,1,1
3263,401669783_.wav,0,1
3264,401862666_.wav,1,1
3265,401450413_.wav,0,0
3266,401275743_.wav,1,1
3267,401216031_.wav,1,1
3268,401654011_.wav,0,0
3269,401589522_.wav,1,1
3270,401590853_.wav,0,1
3271,401814621_.wav,1,1
3272,401434915_.wav,1,1
3273,401239147_.wav,1,1
3274,401321852_.wav,0,1
3275,401349028_.wav,0,0
3276,401784833_.wav,1,1
3277,401263958_.wav,1,0
3278,401316831_.wav,1,1
3279,401251351_.wav,1,1
3280,401558273_.wav,1,1
3281,401828657_.wav,0,0
3282,401622111_.wav,0,1
3283,401426349_.wav,0,0
3284,401214064_.wav,0,1
3285,401230749_.wav,1,1
3286,401071437_.wav,1,1
3287,401610504_.wav,0,0
3288,401853632_.wav,1,1
3289,401127171_.wav,1,1
3290,401148779_.wav,1,1
3291,401326848_.wav,0,1
3292,401617865_.wav,1,1
3293,401125145_.wav,1,1
3294,401662915_.wav,0,0
3295,401264346_.wav,1,1
3296,401194654_.wav,0,1
3297,401275263_.wav,0,0
3298,401682667_.wav,1,0
3299,401735545_.wav,0,1
3300,401271833_.wav,1,1
3301,401685025_.wav,0,1
3302,401447524_.wav,1,1
3303,401231103_.wav,1,0
3304,401922405_.wav,1,1
3305,401110837_.wav,1,1
3306,401280948_.wav,1,1
3307,401909279_.wav,1,1
3308,401730787_.wav,0,1
3309,401628922_.wav,0,1
3310,401183255_.wav,0,0
3311,401488452_.wav,1,1
3312,401749027_.wav,1,1
3313,401124877_.wav,0,1
3314,401271281_.wav,0,0
3315,401425699_.wav,0,0
3316,401867116_.wav,1,1
3317,401284025_.wav,0,0
3318,401670549_.wav,1,1
3319,401460009_.wav,1,1
3320,401720467_.wav,0,0
3321,401476477_.wav,1,0
3322,401524675_.wav,1,1
3323,401173994_.wav,1,1
3324,401673841_.wav,0,1
3325,401167369_.wav,0,0
3326,401524703_.wav,0,0
3327,401150536_.wav,0,0
3328,401850642_.wav,0,0
3329,401289753_.wav,1,1
3330,401246208_.wav,0,1
3331,401638366_.wav,0,1
3332,401226147_.wav,1,1
3333,401319378_.wav,0,1
3334,401641131_.wav,1,1
3335,401134532_.wav,0,1
3336,401911256_.wav,0,1
3337,401392661_.wav,1,1
3338,401912686_.wav,0,0
3339,401332844_.wav,0,1
3340,401413095_.wav,1,1
3341,401477339_.wav,0,0
3342,401649644_.wav,0,0
3343,401549908_.wav,1,1
3344,401294718_.wav,0,1
3345,401846207_.wav,0,0
3346,401753935_.wav,1,1
3347,401764641_.wav,0,0
3348,401335967_.wav,0,0
3349,401734792_.wav,0,1
3350,401436535_.wav,1,1
3351,401552983_.wav,1,1
3352,401624769_.wav,0,1
3353,401805937_.wav,0,0
3354,401542355_.wav,1,1
3355,401411811_.wav,0,0
3356,401418069_.wav,0,0
3357,401874201_.wav,1,1
3358,401218319_.wav,0,0
3359,401170369_.wav,0,0
3360,401440023_.wav,1,1
3361,401118999_.wav,1,1
3362,401441483_.wav,0,0
3363,401644603_.wav,1,1
3364,401234385_.wav,0,1
3365,401301786_.wav,1,1
3366,401766631_.wav,0,0
3367,401394305_.wav,1,1
3368,401680351_.wav,0,0
3369,401173674_.wav,0,0
3370,401298336_.wav,0,1
3371,401726211_.wav,0,0
3372,401520018_.wav,0,0
3373,401394644_.wav,0,1
3374,401448095_.wav,1,1
3375,401669845_.wav,0,0
3376,401186126_.wav,0,0
3377,401293291_.wav,1,1
3378,401343988_.wav,1,0
3379,401236282_.wav,0,0
3380,401868190_.wav,0,1
3381,401629174_.wav,0,1
3382,401160703_.wav,1,1
3383,401311312_.wav,1,1
3384,401227371_.wav,1,1
3385,401894724_.wav,1,1
3386,401240638_.wav,0,1
3387,401136757_.wav,0,0
3388,401395854_.wav,0,1
3389,401524846_.wav,1,1
3390,401511338_.wav,1,1
3391,401462982_.wav,0,1
3392,401072213_.wav,0,0
3393,401105309_.wav,0,1
3394,401638530_.wav,1,1
3395,401894027_.wav,1,1
3396,401366114_.wav,1,1
3397,401202715_.wav,0,1
3398,401302470_.wav,0,0
3399,401497876_.wav,1,0
3400,401300891_.wav,0,0
3401,401816995_.wav,0,0
3402,401631825_.wav,0,0
3403,401496996_.wav,1,1
3404,401327594_.wav,1,1
3405,401835246_.wav,1,1
3406,401132237_.wav,0,0
3407,401761549_.wav,0,1
3408,401625398_.wav,1,1
3409,401616745_.wav,1,1
3410,401267921_.wav,1,1
3411,401771061_.wav,0,1
3412,401827032_.wav,0,1
3413,401261916_.wav,0,0
3414,401099977_.wav,1,1
3415,401484070_.wav,1,1
3416,401940856_.wav,0,1
3417,401560954_.wav,0,1
3418,401694728_.wav,0,0
3419,401823130_.wav,0,0
3420,401622938_.wav,1,0
3421,401462705_.wav,0,0
3422,401588871_.wav,0,0
3423,401841647_.wav,1,0
3424,401645845_.wav,0,0
3425,401319385_.wav,0,0
3426,401162863_.wav,1,1
3427,401113741_.wav,0,1
3428,401311281_.wav,1,1
3429,401311853_.wav,1,1
3430,401667338_.wav,0,0
3431,401874711_.wav,1,1
3432,401773995_.wav,0,0
3433,401130367_.wav,0,0
3434,401232299_.wav,1,1
3435,401615153_.wav,0,0
3436,401200284_.wav,0,1
3437,401190541_.wav,0,0
3438,401763680_.wav,1,1
3439,401716448_.wav,0,1
3440,401180799_.wav,1,1
3441,401534650_.wav,1,1
3442,401887002_.wav,0,0
3443,401778675_.wav,1,1
3444,401899689_.wav,0,0
3445,401727150_.wav,1,1
3446,401720049_.wav,0,0
3447,401731197_.wav,0,0
3448,401693150_.wav,1,1
3449,401172864_.wav,1,1
3450,401258825_.wav,0,1
3451,401545159_.wav,1,1
3452,401780490_.wav,1,0
3453,401122903_.wav,1,0
3454,401410224_.wav,0,0
3455,401951706_.wav,0,1
3456,401897562_.wav,0,0
3457,401227707_.wav,0,0
3458,401249366_.wav,1,1
3459,401913485_.wav,1,1
3460,401257259_.wav,0,1
3461,401431449_.wav,1,1
3462,401456986_.wav,0,1
3463,401843964_.wav,1,1
3464,401689152_.wav,0,0
3465,401757082_.wav,0,0
3466,401273295_.wav,0,0
3467,401671791_.wav,1,1
3468,401515360_.wav,0,0
3469,401676106_.wav,1,1
3470,401107693_.wav,1,1
3471,401834231_.wav,1,1
3472,401504263_.wav,0,0
3473,401272366_.wav,0,0
3474,401174458_.wav,0,0
3475,401135437_.wav,1,1
3476,401700927_.wav,0,0
3477,401857161_.wav,0,0
3478,401624341_.wav,0,0
3479,401504384_.wav,0,0
3480,401217785_.wav,0,0
3481,401223804_.wav,1,1
3482,401778512_.wav,0,1
3483,401803874_.wav,0,0
3484,401266752_.wav,1,1
3485,401757064_.wav,0,0
3486,401234874_.wav,0,0
3487,401491646_.wav,1,1
3488,401778154_.wav,1,1
3489,401384910_.wav,0,1
3490,401454474_.wav,1,1
3491,401784488_.wav,1,1
3492,401079037_.wav,1,1
3493,401838257_.wav,1,1
3494,401331255_.wav,1,1
3495,401189028_.wav,1,0
3496,401203516_.wav,1,0
3497,401355860_.wav,1,1
3498,401466173_.wav,0,0
3499,401127893_.wav,0,0
3500,401195797_.wav,1,1
3501,401831400_.wav,0,0
3502,401152562_.wav,0,1
3503,401643130_.wav,0,0
3504,401733804_.wav,0,0
3505,401833501_.wav,1,1
3506,401524678_.wav,1,1
3507,401661373_.wav,1,1
3508,401886023_.wav,0,0
3509,401754281_.wav,0,0
3510,401611983_.wav,1,0
3511,401987546_.wav,0,0
3512,401302533_.wav,1,1
3513,401154310_.wav,1,1
3514,401621969_.wav,1,0
3515,401349572_.wav,0,1
3516,401770415_.wav,0,1
3517,401191889_.wav,1,1
3518,401613117_.wav,1,1
3519,401308939_.wav,0,1
3520,401465441_.wav,0,0
3521,401563653_.wav,1,1
3522,401076469_.wav,1,1
3523,401881727_.wav,1,1
3524,401698542_.wav,1,0
3525,401171117_.wav,0,1
3526,401114071_.wav,0,1
3527,401881629_.wav,1,1
3528,401476764_.wav,0,0
3529,401841810_.wav,0,0
3530,401372326_.wav,0,0
3531,401784503_.wav,1,1
3532,401141451_.wav,0,0
3533,401605268_.wav,1,1
3534,401504262_.wav,1,1
3535,401738525_.wav,0,0
3536,401626321_.wav,0,0
3537,401118173_.wav,1,1
3538,401135215_.wav,0,0
3539,401689371_.wav,0,0
3540,401729932_.wav,1,1
3541,401567829_.wav,1,1
3542,401383429_.wav,1,1
3543,401236952_.wav,1,0
3544,401194608_.wav,1,1
3545,401175313_.wav,1,1
3546,401789692_.wav,0,1
3547,401131571_.wav,1,1
3548,401262218_.wav,1,1
3549,401450844_.wav,0,0
3550,401225347_.wav,1,1
3551,401243245_.wav,1,1
3552,401764197_.wav,0,0
3553,401699635_.wav,1,1
3554,401757055_.wav,1,1
3555,401450515_.wav,0,1
3556,401815657_.wav,1,1
3557,401194434_.wav,1,1
3558,401463243_.wav,1,1
3559,401560055_.wav,1,1
3560,401467498_.wav,1,1
3561,401645584_.wav,1,1
3562,401561127_.wav,0,1
3563,401606511_.wav,1,1
3564,401327759_.wav,1,1
3565,401397429_.wav,0,1
3566,401936776_.wav,1,1
3567,401638541_.wav,0,1
3568,401735245_.wav,1,1
3569,401763606_.wav,1,1
3570,401572398_.wav,0,0
3571,401566173_.wav,1,1
3572,401881826_.wav,0,0
3573,401268736_.wav,1,1
3574,401493977_.wav,1,1
3575,401299946_.wav,0,0
3576,401170693_.wav,1,1
3577,401876581_.wav,0,0
3578,401214420_.wav,1,1
3579,401174292_.wav,0,1
3580,401297284_.wav,0,0
3581,401221637_.wav,1,1
3582,401797190_.wav,0,0
3583,401737265_.wav,1,1
3584,401456837_.wav,0,1
3585,401181576_.wav,1,1
3586,401741612_.wav,1,1
3587,401311179_.wav,1,1
3588,401538202_.wav,0,0
3589,401818062_.wav,1,1
3590,401788671_.wav,1,1
3591,401359782_.wav,1,1
3592,401166299_.wav,0,0
3593,401678033_.wav,0,0
3594,401801517_.wav,0,0
3595,401702732_.wav,1,1
3596,401633356_.wav,1,1
3597,401437183_.wav,1,1
3598,401896523_.wav,1,1
3599,401685803_.wav,0,1
3600,401638434_.wav,0,0
3601,401224660_.wav,0,0
3602,401272306_.wav,1,1
3603,401899058_.wav,1,0
3604,401503843_.wav,1,1
3605,401261646_.wav,0,0
3606,401148861_.wav,0,0
3607,401739350_.wav,1,1
3608,401496411_.wav,0,0
3609,401431774_.wav,1,1
3610,401342742_.wav,1,1
3611,401470681_.wav,1,0
3612,401222347_.wav,1,1
3613,401911069_.wav,0,0
3614,401799030_.wav,0,0
3615,401447976_.wav,0,1
3616,401745732_.wav,0,0
3617,401767159_.wav,0,0
3618,401554878_.wav,1,0
3619,401811220_.wav,0,0
3620,401185172_.wav,0,0
3621,401469885_.wav,1,1
3622,401887068_.wav,1,0
3623,401474020_.wav,1,1
3624,401490068_.wav,1,1
3625,401198522_.wav,0,0
3626,401295643_.wav,1,1
3627,401759818_.wav,1,1
3628,401293631_.wav,1,1
3629,401303520_.wav,0,0
3630,401675436_.wav,0,0
3631,401271717_.wav,1,1
3632,401809881_.wav,1,1
3633,401101547_.wav,1,1
3634,401667811_.wav,1,1
3635,401765477_.wav,0,1
3636,401412663_.wav,1,1
3637,401480161_.wav,1,0
3638,401375111_.wav,0,0
3639,401910366_.wav,1,1
3640,401908954_.wav,1,1
3641,401645025_.wav,1,1
3642,401766115_.wav,0,0
3643,401145526_.wav,0,0
3644,401967262_.wav,0,0
3645,401685477_.wav,1,1
3646,401724169_.wav,0,0
3647,401185818_.wav,1,1
3648,401090099_.wav,0,0
3649,401215574_.wav,0,1
3650,401114161_.wav,1,1
3651,401533598_.wav,1,1
3652,401902852_.wav,1,0
3653,401782684_.wav,1,1
3654,401287721_.wav,0,0
3655,401734383_.wav,0,0
3656,401423476_.wav,0,1
3657,401160271_.wav,0,1
3658,401203296_.wav,0,1
3659,401803328_.wav,0,0
3660,401862570_.wav,1,0
3661,401252121_.wav,0,0
3662,401197369_.wav,1,1
3663,401690429_.wav,1,1
3664,401483830_.wav,0,0
3665,401736294_.wav,1,1
3666,401608279_.wav,1,1
3667,401541892_.wav,0,1
3668,401665103_.wav,0,0
3669,401600592_.wav,0,0
3670,401393137_.wav,1,1
3671,401599120_.wav,1,1
3672,401405249_.wav,0,0
3673,401671913_.wav,0,0
3674,401632497_.wav,0,0
3675,401106427_.wav,1,1
3676,401216104_.wav,1,1
3677,401118921_.wav,1,1
3678,401490256_.wav,1,1
3679,401774775_.wav,0,0
3680,401187983_.wav,0,0
3681,401400244_.wav,1,1
3682,401895107_.wav,0,0
3683,401700259_.wav,0,1
3684,401634898_.wav,0,1
3685,401720455_.wav,1,1
3686,401112113_.wav,1,1
3687,401252388_.wav,1,1
3688,401204420_.wav,1,1
3689,401138855_.wav,0,0
3690,401243689_.wav,0,0
3691,401474660_.wav,1,1
3692,401165901_.wav,1,1
3693,401256683_.wav,0,1
3694,401637600_.wav,0,1
3695,401498977_.wav,1,1
3696,401257080_.wav,0,0
3697,401445655_.wav,0,1
3698,401629154_.wav,1,1
3699,401711193_.wav,1,1
3700,401245267_.wav,1,1
3701,401502266_.wav,1,1
3702,401530086_.wav,0,1
3703,401413479_.wav,1,1
3704,401819661_.wav,0,1
3705,401767488_.wav,1,1
3706,401685468_.wav,1,1
3707,401872260_.wav,0,0
3708,401924632_.wav,0,0
3709,401430895_.wav,0,0
3710,401115429_.wav,1,1
3711,401319656_.wav,0,0
3712,401163337_.wav,0,1
3713,401276050_.wav,1,1
3714,401109547_.wav,0,0
3715,401767806_.wav,1,1
3716,401561141_.wav,1,1
3717,401496547_.wav,0,0
3718,401405645_.wav,1,1
3719,401771434_.wav,0,1
3720,401422437_.wav,0,0
3721,401123181_.wav,0,0
3722,401779793_.wav,0,0
3723,401768326_.wav,1,1
3724,401601619_.wav,1,1
3725,401842154_.wav,0,0
3726,401200408_.wav,0,0
3727,401760641_.wav,1,0
3728,401705124_.wav,1,1
3729,401072081_.wav,1,1
3730,401822332_.wav,0,0
3731,401238755_.wav,0,0
3732,401213519_.wav,0,1
3733,401212825_.wav,0,0
3734,401613392_.wav,0,1
3735,401432423_.wav,0,0
3736,401690941_.wav,1,1
3737,401602845_.wav,1,1
3738,401179829_.wav,0,0
3739,401659883_.wav,1,1
3740,401423144_.wav,0,0
3741,401481299_.wav,0,0
3742,401268292_.wav,1,1
3743,401756977_.wav,0,0
3744,401136939_.wav,0,1
3745,401638786_.wav,0,0
3746,401739398_.wav,0,1
3747,401156356_.wav,0,1
3748,401867851_.wav,0,1
3749,401755273_.wav,0,1
3750,401223189_.wav,1,1
3751,401526182_.wav,1,1
3752,401856034_.wav,0,0
3753,401612394_.wav,1,1
3754,401757343_.wav,1,1
3755,401497542_.wav,0,0
3756,401138776_.wav,0,0
3757,401853664_.wav,1,1
3758,401658708_.wav,0,0
3759,401654242_.wav,1,1
3760,401100829_.wav,1,1
3761,401823294_.wav,1,1
3762,401567509_.wav,1,1
3763,401705537_.wav,0,1
3764,401835297_.wav,0,0
3765,401328611_.wav,1,1
3766,401649202_.wav,0,1
3767,401470948_.wav,0,0
3768,401666385_.wav,1,1
3769,401101119_.wav,1,1
3770,401739618_.wav,1,1
3771,401222892_.wav,1,1
3772,401548175_.wav,1,1
3773,401420101_.wav,0,0
3774,401269012_.wav,1,1
3775,401543008_.wav,1,1
3776,401430283_.wav,0,0
3777,401465540_.wav,0,1
3778,401986246_.wav,1,1
3779,401483766_.wav,0,0
3780,401969166_.wav,1,0
3781,401272846_.wav,0,0
3782,401463449_.wav,1,0
3783,401856462_.wav,0,1
3784,401154104_.wav,1,1
3785,401278886_.wav,1,0
3786,401617509_.wav,1,0
3787,401152097_.wav,1,1
3788,401164431_.wav,0,0
3789,401290350_.wav,0,0
3790,401835996_.wav,1,0
3791,401302340_.wav,0,1
3792,401212916_.wav,1,1
3793,401300567_.wav,1,1
